orbid,a,e,inc,omega,Omega,omega_bar,ma,epoch_M,H,mag,sun_dist,ra,dec,peri_date,peri_ra,peri_dec,r,gr,ri,iz
0000019,29.930780083391358,0.022698799467285733,24.250643870641817,237.22324375662396,18.624760758236754,255.84800451486072,169.27128719878456,48294.5,9.596613902928203,24.928239879729094,29.25138730837903,54.796789943610136,37.18452966415786,79960.84043794754,4.340526710075021,-0.7290521156761379,29.25138730837903,1.0,0.5,0.2
0000020,30.004516585460323,0.043003577827566246,5.301950853573152,102.6819260651306,40.178022357298396,142.859948422429,257.92422401443474,48294.5,9.33626046203109,24.65406749436532,28.714215021298976,32.86913265321277,12.844614288672611,65304.620334687905,2.5956255545678553,0.3158293371829812,28.714215021298976,0.6,0.2,0.05
0000021,30.08840676124593,0.020641356592569143,30.932564405272128,55.75984478126666,115.04263756752776,170.80248234879443,261.43692571488316,48294.5,8.765928754761225,24.027605724717084,29.467341227984786,73.59179385232325,1.299128610186994,64788.18793272381,3.083815416453723,0.5112555891734893,29.467341227984786,1.0,0.5,0.2
0000022,30.10181872805092,0.028257760311880598,33.604034132504125,242.54465987087931,294.67102946753346,177.21568933841274,251.70224061233333,48294.5,9.45429210063772,24.746866236070225,29.25120874948198,62.355460245254925,45.77476242675706,66429.32296653657,2.8432534487738588,-0.42386698068019274,29.25120874948198,0.6,0.2,0.05
0000023,29.940119539584767,0.03043560069098637,31.571451550632553,25.22854552003492,286.48504998015346,311.7135955001884,121.70889993895544,48294.5,9.338988694839498,24.629692766186814,29.028874016637566,75.56775473185232,37.98887794976624,87876.05590914458,5.361868704053028,-0.0922365556481616,29.028874016637566,1.0,0.5,0.2
0000024,30.12682297442212,0.0070299356743294015,31.892414956796713,64.02878825732843,112.00721279464952,176.03600105197796,258.2562123319909,48294.5,8.290771920610617,23.545490450629057,29.915033346840023,76.79070546911963,3.7634109153479978,65353.07107486199,3.2634166293364926,0.4875231296718041,29.915033346840023,1.0,0.5,0.2
0000025,30.040228552591604,0.06382107806262063,52.813442600210834,184.44793197074128,310.1208411137395,134.56877308448077,261.3485286217427,48294.5,7.753694547712634,23.071953137129146,28.12302878111769,351.0113678053121,52.53846821686642,64763.34570251801,2.3080241224153424,0.24611701685751436,28.12302878111769,1.0,0.5,0.2
0000026,30.109245111712,0.008285103831856622,20.745430278816798,318.5205647920845,82.1400351681021,40.66059996018657,29.254593697249167,48294.5,9.802444461129717,25.025920097928317,29.859786889662644,68.32537410186266,17.812035203830476,103699.4243833996,0.7602670163522063,0.035192732068120285,29.859786889662644,1.0,0.5,0.2
0000027,30.007700328356947,0.08297957823694609,14.089724591597566,97.06434031399782,276.91234887590355,13.976689189901379,51.25437724845196,48294.5,8.902856940312288,23.9302442232514,27.517674011249216,69.53987921503254,27.72917398430231,99752.70406950003,0.10353455874933964,0.3054967240917565,27.517674011249216,0.6,0.2,0.05
0000028,29.979234445331873,0.031597201072632544,22.562795530362376,123.03473503217923,87.98648126207095,211.02121629425017,199.08530838906208,48294.5,9.173138223992297,24.555272285368012,29.03197454655913,50.991427685397824,4.472364922374297,75075.77503824621,3.7592635482209333,0.10223949507302366,29.03197454655913,1.0,0.5,0.2
0000029,30.031431767720004,0.06482679892341865,18.02642347137363,165.16869304788267,77.1577109149157,242.32640396279837,183.0696573322395,48294.5,9.22821561958743,24.748234440350743,28.084590179131652,62.75139565170715,17.34086424411037,77818.2228828331,4.251056064181933,-0.2912918229707287,28.084590179131652,0.6,0.2,0.05
0000030,29.99664924832749,0.06825416428644288,45.781539563015045,186.3241316273549,48.763030271647544,235.08716189900244,206.06416309624763,48294.5,9.79888878432392,25.29715625480457,27.94925302248934,62.36120384124973,41.59910998006818,73936.60057348346,3.991349250674798,-0.3995607991742055,27.94925302248934,0.6,0.2,0.05
0000031,29.912170822880448,0.10990882429313943,31.296173345303025,22.19836289544342,211.23201814963252,233.43038104507593,196.6347136257336,48294.5,9.058940818163551,24.7277024769745,26.624559295682108,62.55707084687648,3.374105473916313,75392.44903350563,4.021611375779987,-0.11063216518506527,26.624559295682108,1.0,0.5,0.2
0000032,30.03534379689594,0.029918748929117008,16.545651401677365,207.11269424067874,355.7910426123851,202.90373685306383,267.1067818566982,48294.5,8.180241900695728,23.390846497467457,29.136723886836897,109.05001519971702,37.98314625594047,63798.28240542443,3.424717830700378,-0.2578509589705402,29.136723886836897,0.6,0.2,0.05
0000033,29.958928233167867,0.033865264009750186,7.244302251671221,5.887230235204695,67.6546269707791,73.5418572059838,359.5157285573142,48294.5,9.39911205535429,24.481480929699227,28.94436121910248,69.47375350016489,22.772851680074105,48375.01615240622,1.2612017242149922,0.40419768966189684,28.94436121910248,0.6,0.2,0.05
0000034,29.998758269889912,0.028885122224397587,36.76516335967717,144.94051167865663,193.05419427119108,337.9947059498477,85.51106635614003,48294.5,8.200629055272103,23.44027270744369,29.132240470683985,62.58629026503284,-7.857109624659659,94022.74168104999,5.91862870011623,0.22540114085503687,29.132240470683985,1.0,0.5,0.2
0000035,30.1336501571415,0.036899646016910335,51.72579328129299,346.51435313789773,58.08006908333541,44.59442222123312,25.27159366872003,48294.5,9.39872110141131,24.516366863492436,29.021729133145563,60.700869406350456,31.44899681634243,104434.82564040399,0.8618917596062864,0.12110140564282898,29.021729133145563,0.6,0.2,0.05
0000036,30.002120388234847,0.04776256272897115,46.88658236555614,36.72504772434643,262.2185445520609,298.94359227640734,152.2630348040879,48294.5,8.19184271524743,23.58980287747113,28.569142231189634,88.17872002041133,15.141930997946746,82908.07457436697,5.0079260756112625,0.047503964883025614,28.569142231189634,1.0,0.5,0.2
0000037,30.112887109102818,0.01646500197232214,25.59170892363462,118.464171928957,81.81722449005709,200.28139641901407,271.69665808064434,48294.5,9.569694461214254,24.779516945484644,29.617078363459125,108.822730672431,34.31620203355765,63089.347020184214,3.6383271152611325,0.20105659951274385,29.617078363459125,0.6,0.2,0.05
0000038,30.021878476791485,0.07479352706873767,21.763933650578316,291.594808018713,119.6708543632265,51.265662381939535,29.966704154938473,48294.5,9.396580985786477,24.335491270800908,27.77643629628323,85.75047442336783,11.517983734613122,103339.67986869317,0.957356086061179,-0.033565469645837245,27.77643629628323,1.0,0.5,0.2
0000039,30.08459826709529,0.04219586687831975,39.128458082410496,6.230000444797131,112.17685291213203,118.40685335692916,298.69045459542997,48294.5,8.067491579841164,23.243295352304248,28.81515256352921,62.40901727502607,-11.946723855941888,58552.1804450286,2.054936656800916,0.435848528475043,28.81515256352921,1.0,0.5,0.2
0000040,30.053179655156214,0.01108529589690805,42.48388727493491,133.33904041048348,38.74396241029167,172.08300282077516,270.65512858929407,48294.5,9.971357664513553,25.213314138619467,29.720031266035868,63.9238151634533,48.70498760802506,63219.351344526745,3.4042751590894804,0.4607238199290852,29.720031266035868,1.0,0.5,0.2
0000041,30.035508599830937,0.09200725053610877,34.237861873120636,128.94356461904582,22.08897183481408,151.0325364538599,290.83595604792765,48294.5,7.6697838268283425,22.807356202678278,27.272024035106842,55.94770081225054,45.425666340565684,59838.00268732343,2.9835409935746555,0.5549140659222951,27.272024035106842,1.0,0.5,0.2
0000042,30.035764090701036,0.02498111859941616,44.77211868346966,191.09718803407534,11.197648259048972,202.29483629312432,222.50623482030718,48294.5,9.330386758853884,24.66573622843014,29.285437105727148,36.46048598173783,49.43375970436712,71242.54942659334,3.4278173015811397,-0.26975672356483354,29.285437105727148,1.0,0.5,0.2
0000043,30.109317273930593,0.01820004373762647,41.80821145715919,59.095685512620484,92.35980955342973,151.45549506605022,301.1588651297845,48294.5,8.92212537453479,24.11270402030322,29.56132638263498,89.22714439180741,22.404495637048413,58151.327293991984,2.806774336835132,0.8250089948860888,29.56132638263498,0.6,0.2,0.05
0000044,30.04648328859667,0.007138159237869432,40.6442863828283,349.19814160583593,249.76499701191872,238.96313861775468,220.1997115716232,48294.5,9.80883693485511,25.052418643746755,29.832006706344682,90.45048672460777,5.115840547393821,71640.00564419177,4.187110158728496,-0.48371311450300264,29.832006706344682,1.0,0.5,0.2
0000045,30.144696284394104,0.022187239664614028,24.09640438550071,289.09292872105163,312.620189164527,241.71311788557864,228.0578902054438,48294.5,9.997108930695743,25.275087861234518,29.47586868331525,111.05704977587271,32.04870504009106,70435.87247286431,4.099864993875453,-0.7362802825719975,29.47586868331525,1.0,0.5,0.2
0000046,29.952143636147316,0.09192043867926696,14.549009055324055,141.72311205313866,248.62349727549977,30.346609328638465,38.16372546154821,48294.5,8.28765499226677,23.207688501023185,27.19892945372824,72.3099419452135,20.689879546854048,101785.60896301502,0.47842739319908856,0.3679685667213339,27.19892945372824,1.0,0.5,0.2
0000047,29.957191756828934,0.024937297859277167,34.91938407638268,80.65268307828559,81.43833407766036,162.09101715594596,267.1179949653455,48294.5,8.379266280619007,23.62237678846287,29.21014034296141,66.85145435543734,13.180362490907036,63735.94630723819,3.0590665813684437,0.6869572249119196,29.21014034296141,1.0,0.5,0.2
0000048,30.040126003990533,0.08747265102470038,21.022849206159275,232.80321966388013,133.85035879192938,6.653578455809509,80.73456943719368,48294.5,9.688939752295825,24.871129956519724,27.412436545305443,97.27655379917887,10.908168469091494,94914.74469945929,0.171579405913759,-0.2502933187818539,27.412436545305443,0.6,0.2,0.05
0000049,30.05034882200846,0.03823718993556008,29.041708014995834,48.66813697366177,205.77754310680996,254.44568008047173,248.55169184740527,48294.5,7.499031175483678,22.73536543943457,28.90130792647149,134.4236329658592,-11.15267298828478,66909.04826023336,4.432241906861574,-0.01760224993628722,28.90130792647149,0.6,0.2,0.05
0000050,30.10255731824456,0.03481522557776503,57.67997714084216,105.35121290484268,282.31136477676677,27.662577681609434,51.69448670176222,48294.5,8.069305408788818,23.207284580702602,29.054529994742275,89.28193115509796,40.001763897747246,99923.19216381948,0.09317016512907188,1.1284231938114784,29.054529994742275,1.0,0.5,0.2
0000051,30.07457092611964,0.020921936650121934,16.138769507930203,4.1150853553088,146.43769467597622,150.552780031285,278.1513189730132,48294.5,9.907891076841665,25.150510720332708,29.445352658423765,65.82031939612992,5.699532587327541,61981.73077932975,2.6781129528636716,0.21212641964269097,29.445352658423765,1.0,0.5,0.2
0000052,30.001687712223852,0.02374147735671769,27.731234346388533,307.3569116667866,186.59471300469727,133.95162467148384,295.07531615078204,48294.5,9.728399896072101,24.93184581396642,29.289403322740775,64.0902465006794,-2.4465218321740703,59112.154770861685,2.3596653106794068,-0.09749839372112941,29.289403322740775,1.0,0.5,0.2
0000053,30.10257672462963,0.05719108775117754,31.068855481324753,73.56564007957235,76.46980184998374,150.0354419295561,301.15154828366525,48294.5,7.565968526647214,22.68546505857124,28.38097761763478,81.18473284074253,27.756345372731726,58149.24279562439,2.823837558126613,0.716141526894673,28.38097761763478,0.6,0.2,0.05
0000054,30.14068987151525,0.03937001144386471,19.117909442309728,84.15505621668244,211.2574866131715,295.4125428298539,134.4298456143318,48294.5,9.477330426149399,24.85625592260289,28.954050566347714,69.80575812088004,9.585664392951283,86140.16702986496,5.092803861752958,-0.0500937507856631,28.954050566347714,0.6,0.2,0.05
0000055,30.05434341132804,0.11255544378329774,56.73255052163035,243.21810482448677,30.561537813564254,273.77964263805103,144.12403968560636,48294.5,9.80824290604863,25.46094047110834,26.671563451050382,37.104513018169555,43.7111936766553,84358.16780779269,4.3090282285426245,-1.208718885262269,26.671563451050382,1.0,0.5,0.2
0000056,30.022356063304297,0.044949664857627324,5.685287212966533,8.493529880264274,301.05254421289254,309.5460740931568,123.98113424542159,48294.5,9.991060410391015,25.338388542995645,28.672861220022416,74.3658008770897,26.551877976407976,87660.25821177765,5.423756359028109,-0.3025906605316967,28.672861220022416,0.6,0.2,0.05
0000057,30.11550243712013,0.037544976715512005,42.196120778729124,312.82358110999473,136.6354005408401,89.45898165083486,358.0644660243203,48294.5,9.70972983179683,24.76974285108844,28.98481659934251,93.15300181439733,-7.235937310849041,48618.83268221348,1.6679810265735986,-0.12046595840717503,28.98481659934251,1.0,0.5,0.2
0000058,30.077148405005637,0.09914048876035747,7.037971996643256,254.0683425668123,13.981672917622928,268.0500154844352,161.55789273670365,48294.5,8.29775317495966,23.937507900795175,27.095285211615572,68.48798463884931,27.98613242878785,81483.45382783894,4.699627043515409,-0.5241637997002152,27.095285211615572,0.6,0.2,0.05
0000059,30.14279196962842,0.054475075029102905,41.92355097994777,16.24235821594925,293.89508248575595,310.1374407017052,129.55810141562367,48294.5,9.759393266967674,25.149878956006983,28.50076111549627,88.77939478008479,42.67503873795401,86961.58239089162,5.342341605270949,-0.14997070844676583,28.50076111549627,1.0,0.5,0.2
0000060,30.14072829834255,0.03241685911726093,6.447863830463487,114.91568747199206,39.872181166644985,154.78786863863704,304.49605852045795,48294.5,8.184698644375404,23.336531179873006,29.163660555403542,94.58987723948032,28.74248151719246,57606.84768580756,2.7854461073448706,0.25661771136071393,29.163660555403542,0.6,0.2,0.05
0000061,30.11667215130253,0.059230360625876555,46.87683691780265,229.2040973311857,295.02457079950284,164.22866813068856,283.31736016256684,48294.5,9.723981816726807,24.91196114836876,28.332850798929588,87.32127997977285,47.584183295661276,61144.770563693644,2.4609654243139816,-0.35180961177944087,28.332850798929588,0.6,0.2,0.05
0000062,29.933094644743726,0.07875136364041951,14.813109706077924,307.54802542023174,259.7886747457401,207.33670016597182,192.60266134424748,48294.5,8.052380569840484,23.629890646016353,27.575822623492417,32.343828892413214,23.197813052427325,76090.39882111855,3.512426534056256,-0.3840501140215467,27.575822623492417,1.0,0.5,0.2
0000063,30.030799803469975,0.08912883000630989,28.03931785357438,113.89507486792121,310.8818668278512,64.7769416957724,359.12682698710404,48294.5,9.431918253580315,24.275369148668148,27.354189752832976,55.89798837542466,45.71284014308595,48440.19860629495,1.0966996573554144,0.8160893853954171,27.354189752832976,0.6,0.2,0.05
0000064,30.051210504551523,0.03997421593554584,35.18958127545908,11.409876628933693,48.49127649862528,59.90115312755898,355.98739279087005,48294.5,9.492233815296506,24.581422040700502,28.849936926718037,49.24592685640527,22.297839434037858,48964.73075083175,0.9076783168330104,0.4488018953990156,28.849936926718037,0.6,0.2,0.05
0000065,29.962464880281097,0.025080280002744787,44.87843253143421,262.3449578067217,188.8516849199746,91.19664272669627,335.4668231018873,48294.5,8.972294521349385,24.115343512608035,29.21099787151124,60.16304603159064,-15.609374138314683,52374.16818842437,1.5299136136508709,-0.3443747073488069,29.21099787151124,0.6,0.2,0.05
0000066,29.946203081679933,0.019825372929090822,59.49612248160103,44.31773821621049,206.32624882848467,250.64398704469517,200.74158306740415,48294.5,9.051378007654757,24.351661035397452,29.352508437775338,75.75453867081784,-27.936985475471477,74756.32465341513,4.145842167747311,0.3063600614780957,29.352508437775338,1.0,0.5,0.2
0000067,29.998198242838484,0.0356441222281608,24.735860879631794,151.4474353157784,6.360576086505478,157.80801140228388,276.9350169612011,48294.5,9.84013910404316,25.066728361940328,28.92893879804615,59.792387233720866,42.86732768581968,62132.25004888748,2.914206951385178,0.32333534617842896,28.92893879804615,0.6,0.2,0.05
0000068,29.997810004871237,0.04065017103263351,55.95396067608036,40.05005301879213,273.3342692766889,313.384322295481,165.21473459569114,48294.5,9.916243100711398,25.278388576419665,28.77839389756878,105.7073558825834,0.7208795939542721,80743.04078890983,5.142895462943524,0.17803538578199274,28.77839389756878,1.0,0.5,0.2
0000069,29.902158059616973,0.07639838879938958,19.43779042920607,95.68798504105405,322.72736720481066,58.41535224586471,13.245430693835717,48294.5,7.936376194696566,22.82370102116338,27.617681362237555,68.64585460775317,40.0666543718503,105782.96815452352,0.938759957685166,0.6820895690133078,27.617681362237555,0.6,0.2,0.05
0000070,29.978502519073338,0.08619687472897641,18.23653857519146,94.7987885829477,32.59496531402677,127.39375389697446,281.0872541599014,48294.5,8.995295651868293,24.22213550646754,27.39444929287447,34.2596660591731,15.659311872732186,61427.586445061155,2.344313378406389,0.6408015252019675,27.39444929287447,1.0,0.5,0.2
0000071,29.92781017541717,0.06760308290649919,4.486074646976861,14.47004172813395,358.0956162829878,12.56565801112174,59.350763285484945,48294.5,9.979596722205844,25.063479039755244,27.904597942918475,75.31446838063195,27.164873453976085,98203.31531874696,0.17277857846981237,0.09626843852756163,27.904597942918475,0.6,0.2,0.05
0000072,29.962461924853237,0.05693709670458674,30.791109672407003,111.74421775805715,149.7299448630638,261.47416262112097,170.70296535889847,48294.5,9.470137437754621,24.93284211775049,28.25648633273037,75.41242067708103,-6.986492829367094,79773.05572612523,4.641567712806489,0.10438136973696711,28.25648633273037,0.6,0.2,0.05
0000073,30.02929421036458,0.06320558782686761,37.27701545760883,161.6674095012997,74.2292001518588,235.8966096531585,199.1974070719008,48294.5,8.106232187649885,23.599101972655085,28.131275017772534,70.05368117345579,21.356187911404554,75124.17917893596,4.147949465078334,-0.15658902118033216,28.131275017772534,0.6,0.2,0.05
0000074,29.95642049975641,0.04896525573246098,8.088539081135803,170.0235539110731,303.47222508844413,113.49577899951726,328.4411448266987,48294.5,9.980123470044287,25.022378240245953,28.489596709156697,75.47310125640378,28.42033382040037,53540.89351324714,2.030055247071553,0.39461162506284525,28.489596709156697,1.0,0.5,0.2
0000075,29.95753132962227,0.030361460902100387,42.67334317908809,10.62421257671712,326.0100975165947,336.63431009331185,105.72434071555539,48294.5,9.69962757517158,24.94453037217145,29.047976913434496,92.27141803149647,59.51751158992069,90568.03510212415,5.785968373291553,-0.07180412043851722,29.047976913434496,0.6,0.2,0.05
0000076,29.920333308242167,0.06171369404022744,43.075411263396745,341.75190443769503,95.96377709726266,77.7156815349577,326.33756248857793,48294.5,9.931738944232155,24.952874018361808,28.073839012875684,53.83277634553301,-15.559314295648566,53880.48732259171,1.453066976929553,0.19771032138876857,28.073839012875684,0.6,0.2,0.05
0000077,30.101763674145598,0.0491748761852288,32.324378781208345,117.66850118129895,184.96613795694407,302.634639138243,131.43465750480271,48294.5,8.816993294729581,24.20681498091684,28.621513172512472,75.46625756082568,-7.8940950266912235,86568.42805328214,5.265895287254037,0.13710409268242457,28.621513172512472,0.6,0.2,0.05
0000078,29.908901037219714,0.033733393163912016,25.300752465664516,215.79420906352996,289.2535373405592,145.04774640408914,284.9860890178469,48294.5,9.965204065570012,25.159119493641157,28.899972319430645,62.0392090459029,37.976933379026796,60735.2693125707,2.4138066955172337,0.011720349896649631,28.899972319430645,0.6,0.2,0.05
0000079,30.065822866973754,0.08281790837992915,45.23035927685119,198.39549612278932,131.35241017812186,329.74790630091115,109.62232315901231,48294.5,9.854726066684702,25.21537891986098,27.575834303409543,94.91279141810878,-5.9046513845294895,90145.90013897514,5.754290405840095,-0.46006692660044296,27.575834303409543,1.0,0.5,0.2
0000080,29.935463355556973,0.05951000345514379,13.00129488486129,156.49922414147252,286.1942867053044,82.69351084677692,328.1248078493477,48294.5,9.873551366451286,24.908400966383745,28.154003827836448,40.2594139074464,27.07043524823523,53587.92218644149,1.4773328219507829,0.4974872146561131,28.154003827836448,0.6,0.2,0.05
0000081,29.990316056650343,0.10114816561672532,31.454250818570408,327.9335309505026,317.8828626420682,285.81639359257076,137.62982633925674,48294.5,7.782877748811029,23.34260414300496,26.956850601254338,64.9262078249549,50.391568544429795,85324.42597914048,5.116256233910762,-0.6733715835129989,26.956850601254338,1.0,0.5,0.2
0000082,29.923000353208252,0.03555898074792291,21.38568838798175,258.7137291349358,7.397148912597911,266.11087804753373,208.46107408242523,48294.5,9.032712545030687,24.34524793420852,28.858968959728433,118.05952046076636,42.150801385771395,73444.42278261157,4.637680174827643,-0.7651957004943932,28.858968959728433,0.6,0.2,0.05
0000083,29.975739219409622,0.02732390967512359,39.19345704160863,200.03113679751627,288.22331970393213,128.25445650144843,309.8692661144602,48294.5,9.422878873712211,24.57045773295515,29.156684828533415,76.98653694298311,42.73213845381834,56636.37465761957,2.1522239987661664,0.11613634294232303,29.156684828533415,1.0,0.5,0.2
0000084,29.91356343060703,0.10328601677084415,9.408972308595986,84.0223601713526,86.98424858270812,171.00660875406072,243.622309537991,48294.5,7.9952246022320885,23.472464573207855,26.823910616437644,43.23987864636524,10.088198210714316,67599.80670407852,3.086905179152611,0.20672394404531078,26.823910616437644,0.6,0.2,0.05
0000085,30.03840637763766,0.03456946709770801,9.895397416464883,35.01444259438854,82.49376638199458,117.50820897638312,308.6133847544553,48294.5,9.876512466775337,25.039180651087282,28.999994676698332,60.10854028294078,17.292403863785164,56872.18492351848,2.13117451241605,0.45105746505240313,28.999994676698332,1.0,0.5,0.2
0000086,30.11946785722429,0.04122539029851041,25.58606840247777,270.2374825461544,16.125143810055867,286.3626263562103,126.87308920626937,48294.5,9.876453207328533,25.25826115200732,28.87778103922678,45.23721781194962,33.85704874925226,87366.72070175046,5.144089987228593,-0.8220193520373295,28.87778103922678,0.6,0.2,0.05
0000087,30.06160288818183,0.03363896301459924,21.980274711138595,353.786478353604,44.41102918370115,38.19750753730517,19.814686463211906,48294.5,9.156050172764337,24.279820101874257,29.050361740466712,53.03910486427462,24.70881942044081,105145.55197452786,0.6386280730485906,0.20869400912254454,29.050361740466712,0.6,0.2,0.05
0000088,30.095453745478324,0.05620697198827404,11.143652621800026,208.82776232650036,120.71885935843727,329.54662168493763,84.01086555830189,48294.5,9.703781728906447,24.955871849078456,28.403879419831824,58.73720219823402,10.588304222813264,94495.14858565242,5.800344604161743,-0.3016659891652424,28.403879419831824,0.6,0.2,0.05
0000089,29.93399307778195,0.06775885910030158,11.692136760408124,245.99804969978982,31.58912499831233,277.58717469810216,163.40426741556092,48294.5,9.703852364054107,25.19347884574281,27.90569985851512,79.10351845258876,32.15313367457848,80940.18697945395,4.832232881108318,-0.5983259565725693,27.90569985851512,1.0,0.5,0.2
0000090,29.94338025698877,0.01602482657181126,42.719761451264574,280.99211904436703,203.6033466656191,124.59546570998612,288.03110237669154,48294.5,9.599794983842013,24.834247356278006,29.46354278139673,45.83754235627483,-1.1381810668150127,60250.91094634596,2.115583206887106,-0.4100287394807818,29.46354278139673,0.6,0.2,0.05
0000091,29.97665666480504,0.04727891406361462,30.729997794704275,84.39455957899959,306.03987972709774,30.434439306097318,53.87388450520349,48294.5,8.749905669799116,23.843259156001885,28.559392890435245,91.07961672785005,41.42707655205534,99236.96034497717,0.26440517104789285,0.711366314689218,28.559392890435245,1.0,0.5,0.2
