orbid,a,e,inc,omega,Omega,omega_bar,ma,epoch_M,H,mag,sun_dist,ra,dec,peri_date,peri_ra,peri_dec,r,gr,ri,iz
0000037,30.10849304110982,0.07081810322864479,36.64341681109875,139.0170587565267,177.0451406834788,316.0621994400055,80.58325254434905,44641.5,9.84336074520485,25.094369251014875,27.97626667286557,43.076352457590495,-10.268382250427372,91446.33369502446,5.570218215125742,0.14646896575134838,27.97626667286557,1.0,0.5,0.2
0000038,29.963150971940205,0.030236901742931206,43.9863572662537,178.9893696486535,298.2298475858457,117.21921723449918,308.64117054756076,44641.5,9.846333351777268,24.9942274461017,29.057158120093035,60.03790588683549,55.73722789160271,53182.34981995364,2.101238700515671,0.3699772246382243,29.057158120093035,1.0,0.5,0.2
0000039,30.0269798596842,0.03789021089338574,17.267409127792682,149.49646448048605,136.65099681058626,286.1474612910723,132.08932858736446,44641.5,9.386569764367708,24.74886876401005,28.88925126030932,61.59567675037621,4.14838356860403,82663.66868448177,5.053068979870742,-0.23361938274231966,28.88925126030932,0.6,0.2,0.05
0000040,30.116946030041984,0.033752413291866595,23.041075375659375,37.2934311071232,264.04282927177985,301.33626037890303,124.76281000059168,44641.5,9.008510153997223,24.35007404995693,29.100426420547166,65.87953448565412,27.348566737852185,84062.45341460727,5.228430657184015,-0.12284772055099974,29.100426420547166,1.0,0.5,0.2
0000041,30.113853481618598,0.02695283477680524,16.798135812941084,287.2657723272736,102.94456436412715,30.210336691400755,26.831313092295044,44641.5,8.453378342101884,23.615907705265048,29.302199764235613,58.38449356761491,8.535095576744729,100465.17470822524,0.5673094937693368,-0.06818089250053802,29.302199764235613,0.6,0.2,0.05
0000042,30.00116729371719,0.01736123462897228,42.19475659090817,93.00212806354874,354.91196690774814,87.91409497129689,333.47887029670375,44641.5,8.272793640835943,23.454118421044846,29.480309989187916,33.958674532921854,53.17276127500867,49060.29641757894,1.4766572024812659,1.1289637841527544,29.480309989187916,0.6,0.2,0.05
0000043,30.00797275049645,0.08137592343851291,20.573050836686015,359.444943771568,139.33911132818204,138.78405509975005,279.86106626831724,44641.5,9.77418371561047,25.00147592805464,27.566046257407066,50.90601546839306,-2.214801442787703,57998.326651130425,2.4953308787674024,0.25184798078430787,27.566046257407066,0.6,0.2,0.05
0000044,30.14045481210039,0.0288350604210629,32.34244078677315,121.46870870383788,13.996795227557048,135.46550393139492,297.2964087075635,44641.5,9.480629537463958,24.688349760396875,29.27135297647516,54.32728684530755,46.046859487822125,55161.64830524882,2.7019318074499266,0.7081576194387237,29.27135297647516,0.6,0.2,0.05
0000045,30.095783970548236,0.01445962041318902,43.89680712817046,147.56568816903663,192.38883813749342,339.95452630653006,77.37473907003826,44641.5,9.820383726154262,25.075779032562966,29.66061035829677,53.650997349849405,-11.283295035369395,91953.8164796232,5.918760952439096,0.27182796415939825,29.66061035829677,1.0,0.5,0.2
0000046,30.1013925632959,0.04268902665179618,8.777465821089994,198.6595662309757,164.00841646883666,2.6679826998123417,51.95160435527004,44641.5,9.501675198562907,24.65867759854136,28.816393413905182,56.452463759844754,11.35644530981657,96224.14139886713,0.0899569755133264,-0.01388352042550364,28.816393413905182,0.6,0.2,0.05
0000047,29.959399110196514,0.03763517744218101,22.394122369094376,33.02611069710733,124.028219866723,157.05433056383032,235.59479623879724,44641.5,9.846318649395041,25.20577879545663,28.83187180862315,33.615475096288684,-9.561312368770158,65325.90056026136,2.849870655806096,0.3478796650337342,28.83187180862315,0.6,0.2,0.05
0000048,30.037092634098585,0.01672424463239724,33.28191211806887,355.90614530927337,109.69626713951656,105.60241244878995,296.0042991536621,44641.5,9.879096343562162,25.11243311887001,29.534744948839943,48.678356541855415,-13.456573499304994,55323.249405086535,1.8633553358654855,0.3552884326221293,29.534744948839943,0.6,0.2,0.05
0000049,29.98743450741361,0.052081036157942524,13.862261923949568,144.22436873872286,288.95111869099236,73.17548742971519,334.03851701797845,44641.5,9.570965746010842,24.62941374877547,28.42565784654907,37.19269509126892,27.535101607701534,48964.081696934045,1.2175321068059985,0.5315620998047986,28.42565784654907,0.6,0.2,0.05
0000050,29.91241087304333,0.03379581300502852,16.234684055811382,144.62394233358484,240.45043577418667,25.07437810777151,48.77280219260143,44641.5,8.012544292549356,23.138132381284677,28.901496628648378,73.55543776203294,18.068184355799687,96266.42260874031,0.39546473762980056,0.3408485249918256,28.901496628648378,0.6,0.2,0.05
0000051,30.127327781465556,0.15074359619691055,25.788443517721237,162.11673618591473,280.6535360804515,82.77027226636619,310.1972709517147,44641.5,9.221664354899271,24.14750524025854,25.585826047884346,6.300465647372836,29.80609004523373,52991.73705884378,1.4249170913461198,0.5430283732267095,25.585826047884346,1.0,0.5,0.2
0000052,29.969464769645015,0.06249466410323051,47.5220546417993,245.68392186585208,259.9315329472501,145.6154548131022,265.58055580197833,44641.5,8.330744594490158,23.61606800262431,28.096533135512452,41.46676030106508,42.363860367211004,60348.18972505996,2.1641061519159086,-0.43260970318922204,28.096533135512452,1.0,0.5,0.2
0000053,30.024264050990105,0.029899881447180778,13.473075660236951,164.2187542385681,348.1624242664217,152.38117850498975,247.40202604584522,44641.5,9.65559584576389,24.981783042160316,29.126542115326647,29.017741313716275,22.316419835737765,63423.58826098405,2.722295405143946,0.24048248715290052,29.126542115326647,1.0,0.5,0.2
0000054,30.119837591311644,0.07580674492208336,37.115122956818595,172.76755574692407,59.88297759505076,232.65053334197484,178.25151469412995,44641.5,7.884032165604965,23.472706722306462,27.836550745932502,50.487554833962626,13.161470819798547,75103.22432659916,4.027578874646046,-0.2453659563443228,27.836550745932502,1.0,0.5,0.2
0000055,30.131505269642517,0.060596381314705676,32.28708998147073,19.35764861478339,354.73576463292636,14.093413247709748,14.935819121665498,44641.5,8.972860213645971,24.00834687390867,28.305645086737194,16.618201551414938,26.4130273137152,102509.15277904923,0.12887844438294768,0.255110428047085,28.305645086737194,0.6,0.2,0.05
0000056,30.02563793299108,0.028934210259973007,59.798696813354496,17.429437584964894,140.22455359303805,157.65399117800294,273.7063341498272,44641.5,9.185881083588011,24.40484772797671,29.156869811848097,82.94377957321778,-31.890378151044803,59036.843365717476,2.73636572508172,0.4416839074904159,29.156869811848097,0.6,0.2,0.05
0000057,29.992052773501868,0.03759502582314967,42.74682053016753,238.65731226957124,192.74395426145503,71.4012665310263,357.8026633400261,44641.5,8.892240304777465,23.970069104897547,28.8645007749928,63.48095536193304,-13.199462238262809,45007.440631807156,1.1485052915654015,-0.24109568046398697,28.8645007749928,1.0,0.5,0.2
0000058,30.046792803359917,0.06416203438535412,39.3702997376953,316.35561583871316,11.875394356216141,328.2310101949293,40.265232058655805,44641.5,9.824756596380661,24.9069675262653,28.118929450341128,11.36258929482079,5.9972995371022835,98035.41822259198,6.1190212959755215,-0.5668777709845658,28.118929450341128,1.0,0.5,0.2
0000059,30.04448356199412,0.06714063740642394,17.328155063368467,47.36353063549154,12.370459739343898,59.73399037483544,329.7064037310649,44641.5,7.500257544639949,22.534540428292807,28.02727778509501,20.760457149398512,12.710935394025569,49699.77798307281,0.8845311180356324,0.5548561213978702,28.02727778509501,0.6,0.2,0.05
0000060,30.04202911648059,0.026061345814354583,44.948005431111994,285.86305166511204,287.54605002740476,213.40910169251674,194.66976999673426,44641.5,8.953929133404632,24.31323128541856,29.25909340671108,37.67954919422106,54.346754475090215,72244.15826588197,3.417778009848345,-0.918663150243929,29.25909340671108,1.0,0.5,0.2
0000061,30.043999872898702,0.07723356535840101,36.25530490581415,268.1766751939278,321.94348593980345,230.12016113373124,188.51955661736082,44641.5,9.162267622867683,24.73103181708963,27.72359464508739,41.66918640807108,53.51866869949352,73273.78245467448,3.6512938532419463,-0.8898563843245365,27.72359464508739,0.6,0.2,0.05
0000062,29.970260583313976,0.10773525987376598,23.844412775367637,214.93340172530006,24.604718530385025,239.53812025568507,176.74422511448384,44641.5,9.661752535924252,25.352123725728774,26.74140677088616,47.31611399459506,30.403257611785715,75127.34186800654,3.997583868640791,-0.555590683758497,26.74140677088616,0.6,0.2,0.05
0000063,29.9682628862697,0.027464021215201976,26.22442726950864,76.69201305333614,61.69482115966483,138.38683421300098,266.40035670113883,44641.5,9.768807706526472,25.040134482781095,29.14521387857844,42.48068176151559,7.429267841599882,60210.87908452138,2.642389463580646,0.6801941469827615,29.14521387857844,1.0,0.5,0.2
0000064,30.006526387605632,0.04618964049930794,52.908953295770736,193.1952910370981,95.06836642879497,288.26365746589306,131.35070270890233,44641.5,9.901503120247101,25.26967024337804,28.62053572112913,74.33866093973488,-1.9824338345238437,82747.92449614857,4.9719595386540645,-0.5873630135359118,28.62053572112913,1.0,0.5,0.2
0000065,29.951635009514508,0.08619633879951452,47.027781725834444,355.8636949966594,322.35846349231156,318.222158488971,105.80714495587283,44641.5,8.630361676032125,23.97444649639003,27.369913730634995,70.37388533006617,65.5761218628329,86888.79292550732,5.600655301819716,-0.32209723872676055,27.369913730634995,0.6,0.2,0.05
0000066,30.054641689969557,0.0540074201866969,18.46687834875505,231.55321543954403,2.018698397888512,233.57191383743253,145.18689308879695,44641.5,8.541900688403324,24.01779447352416,28.431468027658752,16.643450532448714,13.637083036765908,80528.14456182002,3.90445216847424,-0.5605106614344875,28.431468027658752,1.0,0.5,0.2
0000067,29.964992140709814,0.12309962153501343,28.089925918505664,89.59277991764345,217.08142423131932,306.67420414896276,116.71524105897326,44641.5,8.80301060646975,24.31252097177851,26.276312948888783,70.70859884249245,5.43502615382667,85102.8994196716,5.260795697003905,0.1321741245022881,26.276312948888783,1.0,0.5,0.2
0000068,30.091163311190474,0.0308993341826819,32.45699381385288,267.0321101788867,351.52106950882256,258.5531796877092,153.5172882133484,44641.5,9.294753337917523,24.6812466654117,29.161366400092344,35.09538550459636,43.45619947327068,79199.36522220238,4.368966075841392,-0.9448370639541502,29.161366400092344,0.6,0.2,0.05
0000069,29.923203014362635,0.021568631543658543,55.83120882186224,85.79830990139011,103.82516795441249,189.6234778558026,232.5011614832934,44641.5,9.663256556872156,24.939549488728137,29.277800473939756,76.13338409951395,-11.845825258043106,65801.86193564729,3.78542707185212,0.831586028298983,29.277800473939756,1.0,0.5,0.2
0000070,29.996153252808977,0.07978006321325334,52.34987188075356,341.3032925433633,299.2057575768309,280.50905012019416,145.172289511374,44641.5,9.723952548267496,25.226692327922564,27.60305825014544,77.555675058402,59.44564208619678,80425.87121296447,5.123343832059714,-0.6342078809367231,27.60305825014544,1.0,0.5,0.2
0000071,30.013400755697482,0.04150933141332108,25.95569138571998,323.5091443900884,233.90046026436593,197.40960465445437,220.53862328192773,44641.5,9.026743355267989,24.420971314299678,28.767564556888416,51.14396808297818,18.178911886784725,67891.95753744121,3.3840565732777073,-0.38188787152134973,28.767564556888416,0.6,0.2,0.05
0000072,30.010942291522277,0.10754216554461488,17.196608255400804,11.08464846022487,326.6243407885525,337.70898924877736,62.52837506195034,44641.5,9.695580367355566,24.779474445908413,26.7835005674575,42.24368752095701,33.80719598675114,94228.71736335769,5.864183404564345,-0.11451526095886916,26.7835005674575,1.0,0.5,0.2
0000073,30.096573321129636,0.031751968700306776,10.535235022902281,85.49108970280959,155.79641658349846,241.28750628630803,130.6063325658454,44641.5,7.74953467900656,23.134136300623943,29.14094786705064,15.09852585955682,-0.46273834887285986,83044.19883423424,4.217757059257501,-0.17131032981767827,29.14094786705064,0.6,0.2,0.05
0000074,30.142756954756564,0.01994156998169065,43.14328525394669,172.82928616106148,135.56850019745903,308.39778635852053,96.5408748684416,44641.5,9.955732667000776,25.236990718047227,29.541663057502195,55.757712628353886,-23.866960365489106,88848.6429284384,5.464988397255927,-0.21907188405304887,29.541663057502195,0.6,0.2,0.05
0000075,30.055543772374463,0.0406981063409687,8.032660379788792,3.9179538628273196,311.1922555207282,315.11020938355557,109.90341270897274,44641.5,9.343470846632473,24.65709399448091,28.832340055790727,64.75871345948951,28.504333999934406,86424.47844840687,5.535179959733073,-0.2764216248656484,28.832340055790727,1.0,0.5,0.2
0000076,30.10097133646412,0.04363390974872144,46.57704812109765,181.7306923249064,332.5987805210437,154.32947284595014,236.38972078176135,44641.5,9.562500113297178,24.95294215486624,28.787548269819997,358.07156649797105,37.842483015034226,65339.58172650525,2.7416387950861165,0.14374574147603641,28.787548269819997,1.0,0.5,0.2
0000077,30.07084342466979,0.016186695631058585,56.200829766686006,21.061698997656045,303.70231291982464,324.7640119174807,100.81086485825122,44641.5,7.1910936048150464,22.436065368660095,29.58409583478544,73.96922372056896,66.4855177454869,87976.61478464372,5.434209750754433,-0.0009642858935965686,29.58409583478544,1.0,0.5,0.2
0000078,30.13365736441116,0.07679776946748851,6.492276219500786,181.3633901774394,261.18468802891636,82.54807820635574,336.3757784455311,44641.5,9.745483448602524,24.711514162798714,27.819459692926824,50.4609589154914,21.373999171052986,48603.73308749119,1.4018634122665719,0.4011165876139242,27.819459692926824,1.0,0.5,0.2
0000079,30.063680812511194,0.015592535154114231,14.655641356018286,254.6289042262109,261.61125579530113,156.240160021512,268.05423620914036,44641.5,9.867410474433964,25.12729230776292,29.594911812580044,58.26695707916114,25.018710659488857,60008.875287056464,2.632207421768576,-0.06016529646319079,29.594911812580044,1.0,0.5,0.2
0000080,30.090661093162673,0.07472791606656767,26.14141105185241,215.68218624972934,220.0871510447105,75.76933729443988,339.9148480549868,44641.5,9.918584465764994,24.881654484261624,27.84204869660528,48.71347541451465,12.558114899029581,48002.95622690542,1.2796124652423273,0.1410655859527148,27.84204869660528,0.6,0.2,0.05
0000081,30.061706838537557,0.08068748816986544,38.61187465818385,162.31236744853064,71.42173279613125,233.73410024466187,172.4842873691758,44641.5,9.7802458054886,25.377298016543342,27.636103223637093,52.133724741233486,3.954096781144627,75978.8928710963,4.172939669728834,-0.1656469972470007,27.636103223637093,0.6,0.2,0.05
0000082,29.928799988663602,0.031005536732066567,21.85002040910029,298.0295351225388,307.9372544512226,245.9667895737614,142.26465092558897,44641.5,7.917280158398316,23.2832989680712,29.00084148126842,18.290554420451215,30.57259335741557,80788.11575909065,4.266545883882955,-0.7148089119698874,29.00084148126842,0.6,0.2,0.05
0000083,29.944905413597063,0.048761015617893484,40.82787079659858,14.231610892591409,213.85004474012328,228.0816556327147,167.91845713901728,44641.5,8.173463832991542,23.636710732546117,28.484761413048314,33.713859462567555,11.334975113524813,76555.02660770684,3.8922938537433804,-0.11874077187510677,28.484761413048314,0.6,0.2,0.05
0000084,30.090131844130543,0.04866911801438462,17.833864853226462,307.0939960627942,182.31449171747232,129.4084877802665,293.0873531596188,44641.5,8.360140902648663,23.552810821442968,28.62567166634016,55.41631682348336,5.027327717622605,55839.722443950246,2.290547148109527,0.05708485855422658,28.62567166634016,1.0,0.5,0.2
0000085,29.97962640461602,0.005297742635490471,21.269651985825046,44.383205018497456,265.2665112056832,309.6497162241806,97.6724115561011,44641.5,9.20086982088438,24.46053899975488,29.820802059616213,42.05448218124352,29.21514351461579,88301.93278322226,5.315836243279396,-0.07548685114665142,29.820802059616213,1.0,0.5,0.2
0000086,30.055318331826854,0.026762813965115623,31.647139793632878,193.06432411240914,85.3482825597877,278.41260667219683,160.8783924571416,44641.5,9.5923037186338,24.93543191715859,29.250953438649844,78.47455807320121,20.360418703998235,77907.84848603976,4.8800418451287015,-0.5246603577990486,29.250953438649844,0.6,0.2,0.05
0000087,30.069072397771244,0.06735875459514477,12.187816848428344,12.403463580058949,78.61363101304237,91.01709459310132,331.9638856247505,44641.5,9.199493122358776,24.202008791119734,28.04365712922613,56.448901164859755,15.792211438101425,49328.58267281773,1.5651865429866778,0.45585755544389883,28.04365712922613,1.0,0.5,0.2
0000088,29.90017204326164,0.07548104667022312,8.635762396099375,268.47437781844656,88.71733743967347,357.19171525812004,52.30612406980378,44641.5,9.661546730060524,24.71493707570287,27.643275761816508,54.17464091868315,14.771532821821857,95649.01055056427,6.271519022715453,-0.17274140730282098,27.643275761816508,1.0,0.5,0.2
0000089,30.10040182147841,0.06666970270620805,33.550986456284285,212.7903169526538,260.15219839849726,112.94251535115109,272.8100644658515,44641.5,7.705184806965272,22.99511184997337,28.09361698070304,7.817025448029241,34.50422613992726,59240.716232496954,1.8452720868848898,0.0848236396896793,28.09361698070304,1.0,0.5,0.2
0000090,30.035401127297163,0.022021621015608745,26.153789121090057,63.451816335623505,6.58638641946089,70.0382027550844,333.58745171050714,44641.5,9.0814190740227,24.268569611135106,29.373972906620036,30.743296351093864,28.035777179309704,49049.73971955137,1.0294577062069228,0.7599805006848229,29.373972906620036,0.6,0.2,0.05
0000091,30.004957567011676,0.02110416063050743,17.704717661428447,191.10860861475734,141.850199065286,332.9588076800434,87.77526457593852,44641.5,9.903268646695093,25.147761321178194,29.3717281228059,63.22888496357899,3.7938114285692945,90006.59811320185,5.891101719906357,-0.22761917786255986,29.3717281228059,1.0,0.5,0.2
