orbid,a,e,inc,omega,Omega,omega_bar,ma,epoch_M,H,mag,sun_dist,ra,dec,peri_date,peri_ra,peri_dec,r,gr,ri,iz
0000037,29.92767987610699,0.05556660295053378,40.8558540559879,296.3073637315107,278.795189196935,215.10255292844568,78.84085688472773,44641.5,9.729015890367505,24.926036676738576,28.264700371200675,296.56971651441046,-7.306876494862899,91314.58742162221,3.6018018585910405,-0.8569392965830797,28.264700371200675,1.0,0.5,0.2
0000038,30.028184238382643,0.025005369601523962,32.560833465695026,51.839619919132694,101.14029520280152,152.97991512193423,142.96125971996992,44641.5,9.462342434937959,24.793730959237955,29.277318393039227,300.81231068485687,-29.279225911646186,80852.09095230371,2.765679212331751,0.6322995164013046,29.277318393039227,0.6,0.2,0.05
0000039,30.024586382344626,0.04594775106996054,15.506893058706432,24.73409310842146,283.4115210418102,308.14561415023167,355.8145987678589,44641.5,8.40637798461133,23.45787040942833,28.64502416127013,305.6376446674428,-14.078895014385889,45339.663905630325,5.3908135398402015,-0.2133596277105101,28.64502416127013,0.6,0.2,0.05
0000040,29.997713642743843,0.04376214090217855,40.460201747121694,286.53963570169867,260.7437791151831,187.28341481688176,82.75120977979306,44641.5,9.769691681721572,24.966679942717455,28.684949471566885,273.73262805046835,-14.177305458992501,90827.10501028199,3.0066026664735124,-0.6641650748798716,28.684949471566885,1.0,0.5,0.2
0000041,29.98573536690793,0.04264724850786077,2.5508004554568635,203.5458359161665,121.78765634730702,325.33349226347354,330.2000617536143,44641.5,9.806579610936664,24.883062158101655,28.70692625902446,296.69154904551107,-20.783030950853533,49602.76202617904,5.693429419245168,-0.2557431155855706,28.70692625902446,0.6,0.2,0.05
0000042,29.904345549835412,0.030618203141806518,20.516796882640858,147.46212067480187,125.7334164605563,273.19553713535817,11.234514871687699,44641.5,9.813225363141168,24.89893051713284,28.988728222967772,288.809049457473,-15.238349632465711,102469.70309851899,4.7845289473308386,-0.21202328442872748,28.988728222967772,1.0,0.5,0.2
0000043,30.124090941938867,0.03032267179166529,35.26569287881037,20.915655305491022,291.50975634408235,312.4254116495734,14.43663940986083,44641.5,9.543290506880936,24.6978610008439,29.21064801928418,319.70517984522013,4.792859703452056,102571.47733762737,5.345007979077946,-0.12223180875722305,29.21064801928418,0.6,0.2,0.05
0000044,30.127834137923454,0.16242987106215817,27.907295046273653,333.334421516218,314.566452292659,287.900873808877,2.205585264530136,44641.5,8.964560282918036,23.45882998068655,25.234173923518462,299.871878979484,-31.443496540955444,104633.06191542879,5.160135203961453,-0.5956795520388488,25.234173923518462,0.6,0.2,0.05
0000045,30.131310436830407,0.02775640382415017,25.015741991016014,94.5103587621342,162.49299414868253,257.0033529108167,39.009326756869555,44641.5,9.960019410941353,25.13259439747864,29.294973616594913,301.1123166368978,-3.050564092613933,98471.47625701445,4.485452249068486,0.045235330347006275,29.294973616594913,1.0,0.5,0.2
0000046,30.09982159507289,0.04166390510358211,56.956026690922066,252.29640730910052,13.524412726175267,265.8208200352758,351.30622005639054,44641.5,9.243786719266051,24.262421375529733,28.84574548450102,218.25435335001404,-67.61995896817649,46097.15772713552,4.131251577595226,-1.3124231657485939,28.84574548450102,0.6,0.2,0.05
0000047,30.05250121440911,0.02510654314802181,24.637057372710906,118.12967663252401,270.12491372444237,28.25459035696639,276.1436030126529,44641.5,9.74859714190633,24.992411762675317,29.297986795963567,300.4010011865514,-7.888926508856175,58649.04022022868,0.3825924460562128,0.5679445704012233,29.297986795963567,1.0,0.5,0.2
0000048,29.904981945204053,0.07608036721417238,21.138376298322026,149.50395712634398,278.69620416909476,68.20016129543876,223.02223763531447,44641.5,9.38077684672478,24.841092017454326,27.629799937279735,288.05926902117204,-19.8921811098685,67354.27135324759,1.1588960146728533,0.5580138256534045,27.629799937279735,0.6,0.2,0.05
0000049,29.949433327024863,0.020537840534042992,18.529346400918875,206.52040325807957,312.6558398189269,159.17624307700646,124.9719271810851,44641.5,9.503965837782355,24.780565896612025,29.334336641269473,291.9717900886222,-30.103045868761154,83699.26593593767,2.731855094259222,0.012696171332481625,29.334336641269473,0.6,0.2,0.05
0000050,30.141825729650247,0.026989579920946655,21.02872163819159,139.83729577361467,107.70323531831923,247.5405310919339,17.486161897548854,44641.5,7.105002777714908,22.220010408043386,29.328310515156605,269.2660359812555,-15.791692048794872,102110.97092006024,4.332794056624778,-0.14165536691273667,29.328310515156605,0.6,0.2,0.05
0000051,29.967238132418228,0.11954993461524835,16.35019906884605,315.61563479996676,175.36514657017386,130.98078137014062,157.05710343106014,44641.5,9.455592255356967,25.147861204090244,26.384656773088054,294.694627551484,-6.979725590852752,78397.3212007627,2.3065144023483657,0.11244607178145313,26.384656773088054,0.6,0.2,0.05
0000052,30.11175312213138,0.047223544178977075,35.385630438195925,79.0993644080959,108.00928124884217,187.10864565693805,104.1659495013985,44641.5,9.733236895436868,25.04871757779758,28.689769418261957,299.66054457491924,-25.546269302086127,87502.97902744054,3.4436905985860085,0.5224170830640446,28.689769418261957,1.0,0.5,0.2
0000053,30.029182266419493,0.03475003597201324,4.472341899201769,70.52573674395094,227.2893538611198,297.81509060507074,342.0793885208781,44641.5,9.270491507396088,24.351266990585493,28.985667102451274,281.12629994692463,-19.560887415666823,47631.51128894545,5.245485891690244,-0.2805133259641888,28.985667102451274,1.0,0.5,0.2
0000054,30.020251620390987,0.035611565792993266,7.359395397965115,321.8579858257734,328.12147284119453,289.97945866696796,10.861654712500503,44641.5,9.46104947594233,24.559700064700635,28.951183454689218,306.6475111608997,-22.492019533731728,102868.41570902034,5.083115515021394,-0.46634405789164945,28.951183454689218,0.6,0.2,0.05
0000055,29.96314332480053,0.017359167075056824,5.186372373257359,173.40196935310416,171.0757170687205,344.47768642182467,270.5259027535752,44641.5,9.678300896613079,24.863084551432706,29.443008113731445,254.1457771520845,-17.41988277978869,59520.82149066182,5.999890589668457,-0.10942348864032041,29.443008113731445,0.6,0.2,0.05
0000056,30.062547379197987,0.05510156261449107,29.93164568158026,304.4628641017972,184.81573816335253,129.27860226514974,163.70511077032847,44641.5,9.608380250328269,25.08105550385323,28.406054042432004,295.8371063955115,6.763479245229738,77447.43381238979,2.257125464312597,-0.1299023595562838,28.406054042432004,1.0,0.5,0.2
0000057,30.058685598816272,0.028772540865554374,52.854090046923524,111.3964801612005,118.1622828288005,229.55876299000101,42.57870590472215,44641.5,9.29158638152613,24.43592189009609,29.19382083905948,284.52567934079843,-4.092677440524003,97680.55546989993,4.337968570326294,0.490781003806604,29.19382083905948,1.0,0.5,0.2
0000058,30.12623683182437,0.06643396481226142,40.11484688991605,51.87130824618741,242.0720942441334,293.9434024903208,348.40566509616855,44641.5,7.898220686260595,22.840629208747394,28.1248314742131,275.23341952195614,0.3336333658015528,46585.37312030604,4.951334374685991,0.15428263519999644,28.1248314742131,1.0,0.5,0.2
0000059,29.91035009246176,0.03853271774142297,36.17132973614986,127.56160421618517,318.7101080349677,86.27171225115285,203.80123033425633,44641.5,9.59694433105648,24.972869781742283,28.757823014801787,301.04733992811515,-37.89973912564225,70548.34924983293,1.5778745708630908,0.9029770575240248,28.757823014801787,1.0,0.5,0.2
0000060,30.059604006766687,0.025666592607989598,26.1805304644392,42.507401501095856,198.07368309165636,240.58108459275223,64.13489048331289,44641.5,8.246790481246174,23.461861458135587,29.28807639676751,307.06607296070575,5.801937662442494,94080.92151117057,4.1418380169578475,-0.03618328282214667,29.28807639676751,1.0,0.5,0.2
0000061,30.050033009200906,0.033413595368750035,32.16956273755417,49.60778815361171,300.04363672581667,349.65142487942836,312.7758675272512,44641.5,9.193935696706415,24.35144510466996,29.045953365413887,303.61612147322256,-20.124959028924454,52528.94172048004,5.8480475401669985,0.27930583477518156,29.045953365413887,1.0,0.5,0.2
0000062,30.090372472252746,0.06239582518201191,9.082689675766595,337.26034874167067,231.2975622107027,208.5579109523734,68.63218868608818,44641.5,9.550233172921395,24.707082035386975,28.212858851812438,286.0567075174192,-15.41203150993244,93404.19071323621,3.57081174718953,-0.24202658822259243,28.212858851812438,0.6,0.2,0.05
0000063,29.955586612877095,0.02611010829268563,47.39167601481284,98.9587069386577,353.90084649161673,92.85955343027445,232.25441825109334,44641.5,9.145206962475658,24.47804471325142,29.17344300244395,343.5409288763336,-30.624359647865052,65877.23886306961,1.7415519851829404,1.2024819696071167,29.17344300244395,1.0,0.5,0.2
0000064,30.11725961835067,0.04268756469071667,32.066552628007656,120.14987655947914,136.55034867800708,256.7002252374862,35.34916174157146,44641.5,7.734797566275315,22.845933931737388,28.831627150085215,299.65874703034683,-9.351727572901883,99047.20625004507,4.606196783223545,0.06827816801888986,28.831627150085215,0.6,0.2,0.05
0000065,30.075718894360165,0.07473711819654034,26.58494222715252,277.1053812310892,359.5704145543832,276.6757957854725,27.13497995040792,44641.5,8.918546391449697,23.894937768809978,27.827946336506447,322.22372414975104,-36.04508788225698,100308.38615960898,4.852882732349357,-0.8773985743505265,27.827946336506447,0.6,0.2,0.05
0000066,30.081308991779423,0.08762020148734954,32.49383375338108,218.0677836096702,158.48166888101994,16.5494524906901,280.98670761307557,44641.5,8.675135578259907,23.88320496915658,27.44557863691649,292.06086736340995,2.7734423031211737,57859.020707169155,0.35034815773825656,-0.21000481603517177,27.44557863691649,0.6,0.2,0.05
0000067,29.9052430210153,0.07707349741759503,36.282089260868695,301.0841824189687,7.7965241463702215,308.8807065653389,340.83227574612584,44641.5,9.628224620506076,24.521279628338938,27.60034135026252,301.9952740023122,-56.55657347183416,47819.81034679994,5.6988816171841155,-0.792726398169625,27.60034135026252,1.0,0.5,0.2
0000068,29.903443578361347,0.01635462763288567,44.42857415813596,314.3969006433119,259.8677370074889,214.26463765080075,75.28469099133395,44641.5,9.936834935980707,25.13276767121381,29.414383893696243,284.4441828771567,-1.3619352255736383,91847.51813628929,3.614385556415575,-0.7730517898812681,29.414383893696243,1.0,0.5,0.2
0000069,30.037154687928076,0.04849692272787042,54.96228381031599,8.696070681942578,250.14843772442745,258.84450840637004,42.738155589945414,44641.5,8.838304744148985,23.92170586903958,28.58044511806254,287.55176874791255,19.837779656138245,97596.96380043094,4.481362287068679,-0.2740266511516492,28.58044511806254,0.6,0.2,0.05
0000070,29.91250461766551,0.10356414051830422,21.336016486851204,43.17032339580266,211.59121118952493,254.76153458532758,60.09840543810032,44641.5,9.97667968954983,25.04399307333564,26.814641786187174,324.2071604670681,5.723013541070689,94388.01798009776,4.419484769604662,-0.13036205725979547,26.814641786187174,0.6,0.2,0.05
0000071,30.145007214935944,0.03175494492271918,36.7506903095932,178.08622732693604,31.46433905325169,209.55056638018772,115.85283091034631,44641.5,9.680563082035722,25.029638965132474,29.18775417113068,350.9445481869189,-38.29772848486183,85612.77941135716,3.6162912902394218,-0.17363750873027486,29.18775417113068,1.0,0.5,0.2
0000072,30.120157964123116,0.050385298010589184,51.68009654710005,173.5495954117465,185.34754389778138,358.8971393095279,300.6550317521722,44641.5,9.167633420331107,24.320391959329683,28.60254482897475,297.33880180535164,27.058438997446466,54588.096817327794,0.018816460657425694,0.10388330052473763,28.60254482897475,1.0,0.5,0.2
0000073,29.953291642096858,0.07109398962935648,36.33533624390781,129.04613860845825,228.27750713021564,357.3236457386739,299.714949319473,44641.5,8.538308724060322,23.62069784818937,27.82379263672853,284.1606710216629,8.465909087619481,54661.81115508746,6.144219532065015,0.4811063556211767,27.82379263672853,1.0,0.5,0.2
0000074,30.037941868653057,0.0481789967114539,11.157383437806077,134.59919446346086,342.3505957745512,116.94979023801204,182.7758560743056,44641.5,9.733825552159946,25.188342769424757,28.59074396614438,305.71418310464077,-27.05500154721834,74223.86495538685,2.0836710136484147,0.5045098999185271,28.59074396614438,1.0,0.5,0.2
0000075,29.970738308796697,0.05689558234323456,32.52772643645059,110.4751574938254,297.4643060313679,47.93946352519333,244.59932380281597,44641.5,8.144478493181422,23.48880868178425,28.265535699461022,292.85337027628725,-27.484517040109264,63839.64470192336,0.6778025084414459,0.84052600852509,28.265535699461022,1.0,0.5,0.2
0000076,29.993121470247516,0.034441157647064256,48.47314467008593,228.0542980601367,176.2452883942514,44.29958645438808,258.97775501089944,44641.5,9.933142516177186,25.21341778424715,28.960123645363176,304.544864067232,19.58123681470733,61466.46849896922,0.7240022178489812,-0.323315714147251,28.960123645363176,1.0,0.5,0.2
0000077,30.03914645621167,0.05630888377974367,6.7647827308341455,271.35401507621725,349.01197838953345,260.36599346575076,356.228488179484,44641.5,9.634003580880039,24.581118548124863,28.34767564956615,256.3730859946495,-29.696389238411836,45271.080981585816,4.520154950635222,-0.5167851211976049,28.34767564956615,0.6,0.2,0.05
0000078,29.937069028085112,0.08050994133234647,43.779011781101474,34.79151826800903,53.92699982890451,88.71851809691354,222.16322679467567,44641.5,9.944025109477364,25.4337136580153,27.526837356971573,318.67494590199067,-58.718411386172505,67533.50122200714,1.366947016482694,0.8224860140718221,27.526837356971573,0.6,0.2,0.05
0000079,30.128795483284538,0.0523051675817638,21.701228845974732,244.61331582284754,127.0946835841314,11.707999406978956,292.8088547350209,44641.5,9.920843001830798,25.10777772656317,28.55290378649465,302.6775415906774,-16.989055211460883,55908.010932474135,0.26546380057331725,-0.2514592128509364,28.55290378649465,1.0,0.5,0.2
0000080,30.074744611023327,0.10340141415789388,13.711797339233925,174.91800556902925,59.98289329377518,234.9008988628044,57.03317783098619,44641.5,8.36260831727964,23.40921026062583,26.964973487806017,309.16705865020674,-30.91398701661977,95305.88070671608,4.078532584550808,-0.3151825084563578,26.964973487806017,1.0,0.5,0.2
0000081,29.920175036252378,0.020178566433550784,32.43871054624871,107.08426181406963,37.899802092752616,144.98406390682226,179.408216149497,44641.5,7.719918803863214,23.057298286810205,29.316428796579892,343.7374478187,-39.8553374850529,74608.8905211846,2.829569376627099,0.7319764374937272,29.316428796579892,0.6,0.2,0.05
0000082,29.90743484715107,0.05381609587635668,40.25023823308042,243.30151111496306,312.41449757464386,195.71600868960695,78.7777606056551,44641.5,9.905341487615479,25.08982565541686,28.297933466000895,294.26012878632963,-41.57297464667755,91277.69987060683,3.0408497648507997,-0.6227832090596909,28.297933466000895,0.6,0.2,0.05
0000083,30.091067775985092,0.07250035767946775,57.64678951732727,49.79253717717638,179.34209407426985,229.13463125144622,41.286252639776826,44641.5,8.575338720864838,23.577477606053833,27.90945459926907,280.3596397420917,33.76074390170812,97982.5965901766,3.9272597955100923,0.4643069018850632,27.90945459926907,1.0,0.5,0.2
0000084,30.112961620498407,0.02220317769570353,24.142514972002076,280.36955858956316,344.7495754559635,265.1191340455266,15.215017639992183,44641.5,8.920695760286373,24.069818738942253,29.44435818269458,289.76618897967,-43.766150466901195,102408.96260163971,4.644788994630352,-0.835025931928138,29.44435818269458,0.6,0.2,0.05
0000085,30.128511053386045,0.037111982942626034,3.598659133324296,99.19135706576333,7.788948349308185,106.98030541507151,178.91602400615878,44641.5,9.97156385868611,25.37830466587485,29.01038226508606,289.76432578450493,-25.76143064760109,75004.9607924911,1.868595352873807,0.45421512393240754,29.01038226508606,0.6,0.2,0.05
0000086,30.04258051284064,0.03359315790037015,54.66874144615244,149.03034583545198,55.15752801202825,204.18787384748023,92.79106043153855,44641.5,8.144905758407806,23.38892495442785,29.033355361938202,308.45772073645026,-68.41505045183533,89254.51545926271,3.866210586652183,0.19078919029499214,29.033355361938202,0.6,0.2,0.05
0000087,29.995603872025427,0.050151609294735604,33.33043764894741,154.0646771852703,227.39300879688358,21.457685982153862,271.7386768664428,44641.5,9.767426005780752,24.99638763432848,28.491276066075947,283.18498940386587,5.4854362802857,59342.998122815465,0.3474237980831381,0.40469461290520636,28.491276066075947,0.6,0.2,0.05
0000088,29.980377013575453,0.11863466049047638,25.2186232322609,41.4320740184104,170.88664382658862,212.31871784499901,81.11877410175617,44641.5,8.910189099201336,24.143761930069548,26.423665165193444,309.34621087277844,-1.1439868858489604,91058.77687516902,3.723049722009486,0.08161890515943811,26.423665165193444,1.0,0.5,0.2
0000089,30.08118696465427,0.014307476028594737,16.82508189173832,93.15606046395388,314.7226282242126,47.87868868816645,236.9274763246342,44641.5,9.97143699969249,25.24625104558165,29.650801103245804,289.0037417645055,-30.9398697673898,65229.22242871387,0.7375895857749089,0.5894860652665265,29.650801103245804,0.6,0.2,0.05
0000090,30.00335458383884,0.02550895062926883,3.731951834921754,6.948691150739936,267.3411206189873,274.28981176972724,331.3251306862776,44641.5,9.979949766745715,25.06101495732829,29.238000493047245,243.81539591566812,-22.773377776886683,49419.662481454136,4.82727950747591,-0.39868434869293257,29.238000493047245,1.0,0.5,0.2
